,Burst_Name,Burst_PNG,Simple,Extended,Other,Too_Noisy,Count,Simple_Proportion,Extended_Proportion,Other_Proportion,Too_Noisy_Proportion,Follow,95%_Verify,99%_Verify,Prop_Verify
368,GRB090123,GRB090123_340895.png,14,15,12,5,46,0.304,0.326,0.261,0.109,"[17, 11, 16, 0, 1, 6]",None,None,None
369,GRB090129,GRB090129_341504.png,31,16,3,3,53,0.585,0.302,0.057,0.057,"[5, 44, 1, 0, 0, 3]",Simple,None,None
370,GRB090201,GRB090201_341749.png,2,4,18,1,25,0.08,0.16,0.72,0.04,"[11, 20, 11, 0, 1, 2]",Other,Other,Other
371,GRB090205,GRB090205_342121.png,14,2,3,0,19,0.737,0.105,0.158,0.0,"[14, 2, 3, 0, 1, 1]",Simple,None,Simple
372,GRB090301A,GRB090301A_344582.png,1,4,18,0,23,0.043,0.174,0.783,0.0,"[8, 5, 16, 0, 2, 2]",Other,Other,Other
373,GRB090305A,GRB090305A_345127.png,20,0,3,1,24,0.833,0.0,0.125,0.042,"[12, 5, 2, 0, 5, 6]",Simple,Simple,Simple
374,GRB090307A,GRB090307A_345551.png,3,4,16,29,52,0.058,0.077,0.308,0.558,"[9, 1, 12, 0, 5, 34]",Too_Noisy,Too_Noisy,None
375,GRB090308A,GRB090308A_345777.png,3,3,19,22,47,0.064,0.064,0.404,0.468,"[9, 3, 9, 0, 5, 30]",Too_Noisy,Too_Noisy,Other/Too_Noisy
376,GRB090309A,GRB090309A_345945.png,12,2,0,0,14,0.857,0.143,0.0,0.0,"[9, 3, 0, 0, 1, 1]",Simple,Simple,Simple
377,GRB090313,GRB090313_346386.png,6,2,12,32,52,0.115,0.038,0.231,0.615,"[9, 1, 8, 0, 3, 35]",Too_Noisy,Too_Noisy,None
378,GRB090401A,GRB090401A_348128.png,7,2,21,0,30,0.233,0.067,0.7,0.0,"[14, 2, 18, 0, 2, 3]",Other,Other,Other
379,GRB090401B,GRB090401B_348152.png,22,15,1,3,41,0.537,0.366,0.024,0.073,"[14, 17, 5, 0, 3, 6]",Extended,None,None
380,GRB090404,GRB090404_348428.png,1,4,14,2,21,0.048,0.19,0.667,0.095,"[9, 6, 12, 0, 1, 3]",Other,Other,None
381,GRB090407,GRB090407_348650.png,3,11,14,22,50,0.06,0.22,0.28,0.44,"[10, 6, 11, 0, 4, 29]",Too_Noisy,None,None
382,GRB090410,GRB090410_348929.png,4,5,15,1,25,0.16,0.2,0.6,0.04,"[15, 5, 7, 0, 1, 2]",Other,None,None
383,GRB090417A,GRB090417A_349447.png,14,1,12,13,40,0.35,0.025,0.3,0.325,"[12, 1, 1, 0, 12, 26]",None,None,None
384,GRB090417B,GRB090417B_349450.png,0,0,0,13,13,0.0,0.0,0.0,1.0,"[0, 0, 0, 0, 0, 13]",Too_Noisy,Too_Noisy,Too_Noisy
385,GRB090418A,GRB090418A_349510.png,0,14,23,6,43,0.0,0.326,0.535,0.14,"[17, 7, 28, 0, 1, 8]",Other,None,None
386,GRB090419,GRB090419_349592.png,0,0,1,12,13,0.0,0.0,0.077,0.923,"[0, 0, 0, 0, 1, 13]",Too_Noisy,Too_Noisy,Too_Noisy
387,GRB090422,GRB090422_349931.png,2,6,22,1,31,0.065,0.194,0.71,0.032,"[18, 12, 7, 0, 0, 1]",Other,Other,Other
388,GRB090423,GRB090423_350184.png,15,2,3,0,20,0.75,0.1,0.15,0.0,"[13, 3, 5, 0, 2, 2]",Simple,None,Simple
389,GRB090424,GRB090424_350311.png,25,21,7,2,55,0.455,0.382,0.127,0.036,"[27, 20, 15, 0, 2, 5]",Extended,None,None
390,GRB090426,GRB090426_350479.png,11,0,1,1,13,0.846,0.0,0.077,0.077,"[7, 3, 1, 0, 1, 2]",Simple,Simple,Simple
391,GRB090429A,GRB090429A_350853.png,16,22,6,6,50,0.32,0.44,0.12,0.12,"[15, 13, 16, 0, 4, 14]",Extended,None,None
392,GRB090429B,GRB090429B_350854.png,11,1,0,0,12,0.917,0.083,0.0,0.0,"[10, 1, 1, 0, 1, 1]",Simple,Simple,Simple
393,GRB090509,GRB090509_351525.png,5,6,18,19,48,0.104,0.125,0.375,0.396,"[12, 8, 12, 0, 3, 24]",Too_Noisy,None,None
394,GRB090510,GRB090510_351588.png,22,9,2,4,37,0.595,0.243,0.054,0.108,"[22, 9, 4, 0, 1, 5]",Simple,None,None
395,GRB090515,GRB090515_352108.png,14,1,3,2,20,0.7,0.05,0.15,0.1,"[9, 3, 0, 0, 5, 7]",Simple,None,Simple
396,GRB090516A,GRB090516A_352190.png,8,17,9,7,41,0.195,0.415,0.22,0.171,"[10, 10, 16, 0, 2, 12]",Extended,None,None
397,GRB090518,GRB090518_352420.png,34,22,2,0,58,0.586,0.379,0.034,0.0,"[37, 12, 7, 0, 2, 3]",Simple/Extended,None,None
398,GRB090519,GRB090519_352648.png,6,22,14,10,52,0.115,0.423,0.269,0.192,"[4, 17, 24, 0, 4, 15]",Extended,None,None
399,GRB090529A,GRB090529A_353540.png,9,22,11,15,57,0.158,0.386,0.193,0.263,"[2, 26, 9, 0, 6, 24]",Extended,None,None
400,GRB090530,GRB090530_353567.png,5,15,3,0,23,0.217,0.652,0.13,0.0,"[6, 15, 8, 0, 2, 2]",Extended,Extended,None
401,GRB090531A,GRB090531A_353627.png,20,4,7,1,32,0.625,0.125,0.219,0.031,"[25, 3, 5, 0, 0, 1]",Simple,None,None
402,GRB090531B,GRB090531B_353728.png,8,17,13,4,42,0.19,0.405,0.31,0.095,"[19, 8, 19, 0, 1, 6]",Extended,None,None
403,GRB090607,GRB090607_354299.png,18,11,19,4,52,0.346,0.212,0.365,0.077,"[32, 2, 14, 0, 3, 7]",None,None,None
404,GRB090618,GRB090618_355083.png,0,7,21,1,29,0.0,0.241,0.724,0.034,"[7, 12, 20, 0, 1, 2]",Other,Other,Other
405,GRB090621A,GRB090621A_355303.png,20,2,22,7,51,0.392,0.039,0.431,0.137,"[17, 6, 5, 0, 19, 29]",None,None,None
406,GRB090621B,GRB090621B_355359.png,21,0,5,2,28,0.75,0.0,0.179,0.071,"[17, 1, 2, 0, 7, 9]",Simple,None,Simple
407,GRB090628,GRB090628_355942.png,11,9,16,2,38,0.289,0.237,0.421,0.053,"[13, 9, 19, 0, 3, 7]",None,None,None
408,GRB090708,GRB090708_356776.png,26,5,18,3,52,0.5,0.096,0.346,0.058,"[31, 8, 14, 0, 6, 9]",None,None,None
409,GRB090709A,GRB090709A_356890.png,27,8,9,6,50,0.54,0.16,0.18,0.12,"[29, 6, 18, 0, 0, 6]",None,None,None
410,GRB090709B,GRB090709B_356912.png,13,13,11,2,39,0.333,0.333,0.282,0.051,"[11, 12, 14, 0, 2, 4]",None,None,None
411,GRB090712,GRB090712_357072.png,18,9,9,4,40,0.45,0.225,0.225,0.1,"[21, 3, 11, 0, 4, 9]",None,None,None
412,GRB090715A,GRB090715A_357498.png,17,21,4,1,43,0.395,0.488,0.093,0.023,"[21, 14, 12, 0, 1, 2]",Extended,Extended,None
413,GRB090715B,GRB090715B_357512.png,5,19,24,6,54,0.093,0.352,0.444,0.111,"[36, 5, 21, 0, 1, 7]",Extended,None,None
414,GRB090720A,,20,1,1,1,23,0.87,0.043,0.043,0.043,"[17, 3, 0, 0, 2, 3]",Simple,Simple,Simple
415,GRB090726,GRB090726_358422.png,7,10,17,12,46,0.152,0.217,0.37,0.261,"[15, 5, 15, 0, 1, 13]",None,None,None
416,GRB090727,GRB090727_358520.png,9,17,11,13,50,0.18,0.34,0.22,0.26,"[11, 20, 16, 0, 1, 19]",Extended,None,None
417,GRB090728,GRB090728_358574.png,22,20,6,5,53,0.415,0.377,0.113,0.094,"[7, 29, 12, 0, 3, 8]",Extended,None,None
418,GRB090807A,GRB090807A_359378.png,2,4,16,26,48,0.042,0.083,0.333,0.542,"[5, 1, 17, 0, 1, 28]",Too_Noisy,Too_Noisy,None
419,GRB090809A,GRB090809A_359530.png,15,3,3,0,21,0.714,0.143,0.143,0.0,"[19, 0, 2, 0, 1, 1]",Simple,None,Simple
420,GRB090812,GRB090812_359711.png,6,18,20,6,50,0.12,0.36,0.4,0.12,"[15, 7, 26, 0, 5, 11]",Extended,None,None
421,GRB090813,GRB090813_359884.png,10,10,24,4,48,0.208,0.208,0.5,0.083,"[24, 14, 15, 0, 0, 4]",Other,None,None
422,GRB090814A,GRB090814A_359951.png,2,5,16,23,46,0.043,0.109,0.348,0.5,"[2, 7, 8, 0, 4, 32]",Too_Noisy,Too_Noisy,None
423,GRB090827,,16,0,2,0,18,0.889,0.0,0.111,0.0,"[13, 2, 0, 0, 3, 3]",Simple,Simple,Simple
424,GRB090831C,GRB090831C_361489.png,15,21,4,7,47,0.319,0.447,0.085,0.149,"[15, 13, 12, 0, 4, 12]",Extended,Extended,None
425,GRB090904A,GRB090904A_361830.png,16,11,10,3,40,0.4,0.275,0.25,0.075,"[9, 23, 16, 0, 1, 5]",None,None,None
426,GRB090904B,GRB090904B_361831.png,0,6,19,2,27,0.0,0.222,0.704,0.074,"[7, 1, 15, 0, 2, 5]",Other,Other,Other
427,GRB090912,GRB090912_362633.png,7,12,27,2,48,0.146,0.25,0.562,0.042,"[17, 27, 25, 0, 1, 5]",Other,None,None
428,GRB090916,GRB090916_362818.png,4,12,0,2,18,0.222,0.667,0.0,0.111,"[1, 8, 8, 0, 3, 5]",Extended,Extended,None
429,GRB090926B,GRB090926B_370791.png,24,23,1,5,53,0.453,0.434,0.019,0.094,"[5, 40, 4, 0, 1, 6]",Extended,None,Simple/Extended
430,GRB090927,GRB090927_370846.png,12,0,0,0,12,1.0,0.0,0.0,0.0,"[5, 7, 1, 0, 0, 0]",Simple,Simple,Simple
431,GRB090929B,GRB090929B_371050.png,11,18,17,5,51,0.216,0.353,0.333,0.098,"[20, 7, 19, 0, 2, 9]",Extended,None,None
432,GRB091018,GRB091018_373172.png,12,1,0,0,13,0.923,0.077,0.0,0.0,"[6, 5, 0, 0, 1, 1]",Simple,Simple,Simple
433,GRB091020,GRB091020_373458.png,25,20,10,3,58,0.431,0.345,0.172,0.052,"[20, 30, 24, 0, 2, 5]",Extended,None,None
434,GRB091024,GRB091024_373674.png,2,18,19,4,43,0.047,0.419,0.442,0.093,"[6, 27, 17, 0, 0, 4]",Extended,None,Extended/Other
435,GRB091026,GRB091026_373871.png,34,20,2,2,58,0.586,0.345,0.034,0.034,"[17, 35, 4, 0, 2, 4]",Simple/Extended,None,None
436,GRB091029,GRB091029_374210.png,1,3,14,3,21,0.048,0.143,0.667,0.143,"[13, 2, 8, 0, 0, 3]",Other,Other,None
437,GRB091102,GRB091102_374598.png,7,6,13,1,27,0.259,0.222,0.481,0.037,"[11, 7, 9, 0, 1, 2]",None,None,None
438,GRB091104,GRB091104_374875.png,1,1,3,16,21,0.048,0.048,0.143,0.762,"[2, 1, 3, 0, 2, 18]",Too_Noisy,Too_Noisy,Too_Noisy
439,GRB091109A,GRB091109A_375246.png,6,13,9,8,36,0.167,0.361,0.25,0.222,"[7, 16, 15, 0, 1, 9]",Extended,None,None
440,GRB091109B,GRB091109B_375409.png,11,0,0,0,11,1.0,0.0,0.0,0.0,"[8, 0, 0, 0, 3, 3]",Simple,Simple,Simple
441,GRB091112,GRB091112_375659.png,28,4,11,3,46,0.609,0.087,0.239,0.065,"[31, 1, 11, 0, 4, 7]",Simple,None,None
442,GRB091127,GRB091127_377179.png,25,11,17,2,55,0.455,0.2,0.309,0.036,"[22, 18, 22, 0, 5, 7]",None,None,None
443,GRB091130B,GRB091130B_377487.png,19,18,8,2,47,0.404,0.383,0.17,0.043,"[16, 18, 22, 0, 0, 2]",Extended,None,None
444,GRB091208A,GRB091208A_378554.png,1,12,0,0,13,0.077,0.923,0.0,0.0,"[4, 9, 1, 0, 1, 1]",Extended,Extended,Extended
445,GRB091208B,GRB091208B_378559.png,1,4,14,0,19,0.053,0.211,0.737,0.0,"[4, 13, 7, 0, 0, 0]",Other,Other,Other
446,GRB091221,GRB091221_380311.png,16,8,16,2,42,0.381,0.19,0.381,0.048,"[22, 5, 19, 0, 2, 4]",None,None,None
447,GRB100111A,GRB100111A_382399.png,16,2,3,2,23,0.696,0.087,0.13,0.087,"[13, 5, 5, 0, 2, 4]",Simple,None,None
448,GRB100117A,GRB100117A_382941.png,13,1,1,0,15,0.867,0.067,0.067,0.0,"[10, 2, 1, 0, 1, 1]",Simple,Simple,Simple
449,GRB100119A,GRB100119A_383063.png,1,5,18,3,27,0.037,0.185,0.667,0.111,"[8, 1, 19, 0, 0, 3]",Other,Other,None
450,GRB100205A,GRB100205A_411248.png,4,3,12,3,22,0.182,0.136,0.545,0.136,"[8, 2, 10, 0, 4, 8]",Other,None,None
451,GRB100206A,GRB100206A_411412.png,11,0,2,2,15,0.733,0.0,0.133,0.133,"[10, 0, 0, 0, 3, 5]",Simple,None,Simple
452,GRB100212A,GRB100212A_412081.png,5,14,22,4,45,0.111,0.311,0.489,0.089,"[26, 6, 19, 0, 1, 5]",Other,None,None
453,GRB100213A,GRB100213A_412217.png,11,0,0,0,11,1.0,0.0,0.0,0.0,"[10, 0, 0, 0, 1, 1]",Simple,Simple,Simple
454,GRB100213B,GRB100213B_412220.png,4,15,3,0,22,0.182,0.682,0.136,0.0,"[3, 15, 8, 0, 0, 1]",Extended,Extended,None
455,GRB100219A,GRB100219A_412982.png,11,6,17,18,52,0.212,0.115,0.327,0.346,"[12, 2, 19, 0, 6, 25]",None,None,None
456,GRB100302A,GRB100302A_414592.png,3,6,15,4,28,0.107,0.214,0.536,0.143,"[5, 0, 14, 0, 5, 10]",Other,None,None
457,GRB100305A,GRB100305A_414905.png,7,5,19,19,50,0.14,0.1,0.38,0.38,"[10, 5, 14, 0, 6, 26]",Too_Noisy,None,None
458,GRB100316A,GRB100316A_416076.png,33,2,9,2,46,0.717,0.043,0.196,0.043,"[21, 8, 10, 0, 5, 8]",Simple,None,Simple
459,GRB100316B,GRB100316B_416103.png,19,3,5,0,27,0.704,0.111,0.185,0.0,"[11, 9, 4, 0, 4, 4]",Simple,None,Simple
460,GRB100316C,GRB100316C_416115.png,29,7,10,2,48,0.604,0.146,0.208,0.042,"[21, 17, 11, 0, 3, 7]",Simple,None,None
461,GRB100316D,GRB100316D_416135.png,0,3,2,18,23,0.0,0.13,0.087,0.783,"[2, 2, 2, 0, 0, 18]",Too_Noisy,Too_Noisy,Too_Noisy
462,GRB100413A,GRB100413A_419404.png,3,13,20,14,50,0.06,0.26,0.4,0.28,"[13, 9, 18, 0, 4, 19]",None,None,None
463,GRB100418A,GRB100418A_419797.png,23,5,18,3,49,0.469,0.102,0.367,0.061,"[27, 9, 11, 0, 6, 10]",None,None,None
464,GRB100420A,GRB100420A_419932.png,0,0,1,11,12,0.0,0.0,0.083,0.917,"[0, 0, 1, 0, 0, 11]",Too_Noisy,Too_Noisy,Too_Noisy
465,GRB100423A,GRB100423A_420247.png,14,27,2,1,44,0.318,0.614,0.045,0.023,"[0, 39, 4, 0, 1, 3]",Extended,Extended,None
466,GRB100424A,GRB100424A_420367.png,8,8,9,21,46,0.174,0.174,0.196,0.457,"[7, 9, 14, 0, 3, 24]",Too_Noisy,None,None
467,GRB100425A,GRB100425A_420398.png,6,14,21,3,44,0.136,0.318,0.477,0.068,"[17, 14, 17, 0, 4, 8]",None,None,None
468,GRB100504A,GRB100504A_421124.png,12,25,6,6,49,0.245,0.51,0.122,0.122,"[16, 18, 18, 0, 3, 9]",Extended,Extended,None
469,GRB100508A,GRB100508A_421386.png,5,11,12,18,46,0.109,0.239,0.261,0.391,"[12, 7, 13, 0, 2, 21]",Too_Noisy,None,None
470,GRB100513A,GRB100513A_421814.png,12,6,15,13,46,0.261,0.13,0.326,0.283,"[8, 7, 13, 0, 4, 20]",None,None,None
471,GRB100514A,GRB100514A_421962.png,15,17,12,3,47,0.319,0.362,0.255,0.064,"[3, 32, 15, 0, 0, 3]",Extended,None,None
472,GRB100522A,GRB100522A_422783.png,1,4,12,1,18,0.056,0.222,0.667,0.056,"[10, 7, 4, 0, 1, 2]",Other,Other,None
473,GRB100526A,GRB100526A_423181.png,1,2,20,23,46,0.022,0.043,0.435,0.5,"[5, 3, 17, 0, 2, 25]",Too_Noisy,Too_Noisy,Other/Too_Noisy
474,GRB100526B,GRB100526B_423184.png,2,1,12,26,41,0.049,0.024,0.293,0.634,"[6, 2, 9, 0, 3, 29]",Too_Noisy,Too_Noisy,None
475,GRB100606A,GRB100606A_424031.png,3,13,4,1,21,0.143,0.619,0.19,0.048,"[2, 14, 11, 0, 0, 1]",Extended,Extended,None
476,GRB100614A,GRB100614A_424716.png,14,9,9,16,48,0.292,0.188,0.188,0.333,"[7, 15, 12, 0, 2, 21]",None,None,None
477,GRB100615A,GRB100615A_424733.png,0,1,11,0,12,0.0,0.083,0.917,0.0,"[0, 6, 6, 0, 1, 1]",Other,Other,Other
478,GRB100619A,GRB100619A_424998.png,1,1,8,1,11,0.091,0.091,0.727,0.091,"[6, 2, 4, 0, 0, 2]",Other,Other,Other
479,GRB100621A,GRB100621A_425151.png,20,14,12,5,51,0.392,0.275,0.235,0.098,"[30, 6, 23, 0, 1, 6]",None,None,None
480,GRB100625A,GRB100625A_425647.png,11,0,0,0,11,1.0,0.0,0.0,0.0,"[10, 0, 0, 0, 1, 1]",Simple,Simple,Simple
481,GRB100628A,GRB100628A_426114.png,15,1,3,1,20,0.75,0.05,0.15,0.05,"[13, 0, 1, 0, 5, 7]",Simple,None,Simple
482,GRB100702A,GRB100702A_426438.png,13,1,0,1,15,0.867,0.067,0.0,0.067,"[10, 2, 1, 0, 0, 2]",Simple,Simple,Simple
483,GRB100704A,GRB100704A_426722.png,7,17,14,3,41,0.171,0.415,0.341,0.073,"[30, 3, 22, 0, 1, 4]",Extended,None,None
484,GRB100719A,GRB100719A_429357.png,12,16,11,6,45,0.267,0.356,0.244,0.133,"[9, 14, 16, 0, 6, 12]",Extended,None,None
485,GRB100724A,GRB100724A_429868.png,14,0,1,0,15,0.933,0.0,0.067,0.0,"[13, 2, 1, 0, 0, 0]",Simple,Simple,Simple
486,GRB100725A,GRB100725A_429954.png,5,23,12,6,46,0.109,0.5,0.261,0.13,"[7, 21, 17, 0, 4, 12]",Extended,Extended,None
487,GRB100725B,GRB100725B_429969.png,0,1,11,0,12,0.0,0.083,0.917,0.0,"[5, 6, 8, 0, 0, 0]",Other,Other,Other
488,GRB100727A,GRB100727A_430094.png,17,12,10,5,44,0.386,0.273,0.227,0.114,"[5, 29, 14, 0, 0, 5]",None,None,None
489,GRB100728A,GRB100728A_430151.png,13,13,14,4,44,0.295,0.295,0.318,0.091,"[14, 6, 21, 0, 4, 8]",None,None,None
490,GRB100728B,GRB100728B_430172.png,23,18,1,2,44,0.523,0.409,0.023,0.045,"[7, 26, 6, 0, 1, 4]",Extended,None,Simple/Extended
491,GRB100802A,GRB100802A_430603.png,16,29,6,3,54,0.296,0.537,0.111,0.056,"[5, 38, 10, 0, 5, 9]",Extended,Extended,None
492,GRB100805A,GRB100805A_430957.png,6,13,22,7,48,0.125,0.271,0.458,0.146,"[14, 2, 26, 0, 4, 11]",None,None,None
493,GRB100807A,GRB100807A_431128.png,11,0,1,0,12,0.917,0.0,0.083,0.0,"[8, 1, 0, 0, 2, 2]",Simple,Simple,Simple
494,GRB100814A,GRB100814A_431605.png,5,20,24,3,52,0.096,0.385,0.462,0.058,"[9, 27, 32, 0, 1, 4]",Extended,None,None
495,GRB100816A,GRB100816A_431764.png,14,0,0,1,15,0.933,0.0,0.0,0.067,"[11, 1, 0, 0, 2, 3]",Simple,Simple,Simple
496,GRB100823A,GRB100823A_432420.png,27,18,0,1,46,0.587,0.391,0.0,0.022,"[1, 40, 5, 0, 0, 1]",Simple/Extended,None,None
497,GRB100901A,GRB100901A_433065.png,6,7,11,20,44,0.136,0.159,0.25,0.455,"[15, 5, 12, 0, 1, 24]",Too_Noisy,None,None
498,GRB100902A,GRB100902A_433160.png,1,1,11,2,15,0.067,0.067,0.733,0.133,"[1, 7, 6, 0, 0, 2]",Other,Other,Other
499,GRB100904A,GRB100904A_433273.png,4,4,16,0,24,0.167,0.167,0.667,0.0,"[13, 2, 13, 0, 1, 1]",Other,Other,None
500,GRB100905A,GRB100905A_433442.png,15,0,0,0,15,1.0,0.0,0.0,0.0,"[14, 0, 0, 0, 1, 1]",Simple,Simple,Simple
501,GRB100906A,GRB100906A_433509.png,2,5,16,0,23,0.087,0.217,0.696,0.0,"[5, 13, 13, 0, 1, 1]",Other,Other,None
502,GRB100915A,GRB100915A_434178.png,5,6,9,30,50,0.1,0.12,0.18,0.6,"[10, 1, 5, 0, 4, 37]",Too_Noisy,Too_Noisy,None
503,GRB100917A,GRB100917A_434360.png,7,12,9,6,34,0.206,0.353,0.265,0.176,"[3, 17, 11, 0, 3, 11]",Extended,None,None
504,GRB100924A,GRB100924A_434843.png,0,1,11,1,13,0.0,0.077,0.846,0.077,"[5, 4, 8, 0, 1, 2]",Other,Other,Other
505,GRB100928A,GRB100928A_435160.png,15,0,1,1,17,0.882,0.0,0.059,0.059,"[15, 2, 0, 0, 0, 1]",Simple,Simple,Simple
506,GRB101008A,GRB101008A_435903.png,15,22,2,5,44,0.341,0.5,0.045,0.114,"[11, 23, 7, 0, 1, 6]",Extended,Extended,None
507,GRB101011A,GRB101011A_436094.png,2,11,2,1,16,0.125,0.688,0.125,0.062,"[1, 13, 4, 0, 0, 1]",Extended,Extended,None
508,GRB101017A,GRB101017A_436429.png,2,16,1,3,22,0.091,0.727,0.045,0.136,"[0, 16, 10, 0, 0, 3]",Extended,Extended,Extended
509,GRB101020A,GRB101020A_436737.png,6,2,12,30,50,0.12,0.04,0.24,0.6,"[4, 6, 7, 0, 2, 33]",Too_Noisy,Too_Noisy,None
510,GRB101023A,GRB101023A_436981.png,21,10,30,3,64,0.328,0.156,0.469,0.047,"[39, 20, 21, 0, 2, 5]",None,None,None
511,GRB101024A,GRB101024A_437016.png,1,2,12,0,15,0.067,0.133,0.8,0.0,"[11, 3, 4, 0, 0, 0]",Other,Other,Other
512,GRB101030A,GRB101030A_437408.png,6,13,27,4,50,0.12,0.26,0.54,0.08,"[22, 17, 18, 0, 2, 6]",Other,None,None
513,GRB101117B,GRB101117B_438675.png,12,0,0,0,12,1.0,0.0,0.0,0.0,"[8, 3, 0, 0, 1, 1]",Simple,Simple,Simple
514,GRB101201A,,11,1,17,10,39,0.282,0.026,0.436,0.256,"[5, 1, 3, 0, 18, 30]",None,None,None
515,GRB101204A,,18,1,14,5,38,0.474,0.026,0.368,0.132,"[14, 3, 3, 0, 12, 19]",None,None,None
516,GRB101213A,GRB101213A_440285.png,14,31,1,5,51,0.275,0.608,0.02,0.098,"[1, 42, 5, 0, 1, 6]",Extended,Extended,None
517,GRB101219A,GRB101219A_440606.png,11,1,0,0,12,0.917,0.083,0.0,0.0,"[8, 5, 0, 0, 0, 0]",Simple,Simple,Simple
518,GRB101219B,GRB101219B_440635.png,6,2,18,19,45,0.133,0.044,0.4,0.422,"[8, 2, 11, 0, 5, 25]",Too_Noisy,None,None
519,GRB101224A,GRB101224A_440955.png,11,0,1,0,12,0.917,0.0,0.083,0.0,"[7, 2, 2, 0, 1, 1]",Simple,Simple,Simple
520,GRB110102A,GRB110102A_441454.png,0,0,11,0,11,0.0,0.0,1.0,0.0,"[9, 3, 6, 0, 0, 0]",Other,Other,Other
521,GRB110106A,GRB110106A_441664.png,12,1,0,0,13,0.923,0.077,0.0,0.0,"[9, 4, 0, 0, 0, 0]",Simple,Simple,Simple
522,GRB110106B,GRB110106B_441676.png,1,6,19,1,27,0.037,0.222,0.704,0.037,"[8, 7, 18, 0, 0, 1]",Other,Other,Other
523,GRB110112A,GRB110112A_442039.png,15,0,3,1,19,0.789,0.0,0.158,0.053,"[10, 3, 1, 0, 5, 6]",Simple,Simple,Simple
524,GRB110119A,GRB110119A_442978.png,1,4,16,1,22,0.045,0.182,0.727,0.045,"[5, 2, 15, 0, 1, 2]",Other,Other,Other
525,GRB110128A,GRB110128A_443861.png,13,10,17,8,48,0.271,0.208,0.354,0.167,"[12, 12, 20, 0, 4, 12]",None,None,None
526,GRB110201A,GRB110201A_444230.png,14,16,12,2,44,0.318,0.364,0.273,0.045,"[9, 29, 11, 0, 2, 4]",Extended,None,None
527,GRB110205A,GRB110205A_444643.png,4,4,15,2,25,0.16,0.16,0.6,0.08,"[11, 5, 14, 0, 1, 3]",Other,None,None
528,GRB110207A,GRB110207A_444912.png,0,3,15,4,22,0.0,0.136,0.682,0.182,"[2, 6, 14, 0, 1, 5]",Other,Other,None
529,GRB110208A,GRB110208A_445038.png,20,15,7,4,46,0.435,0.326,0.152,0.087,"[14, 15, 12, 0, 5, 9]",None,None,None
530,GRB110210A,GRB110210A_445141.png,0,0,0,12,12,0.0,0.0,0.0,1.0,"[0, 0, 0, 0, 0, 12]",Too_Noisy,Too_Noisy,Too_Noisy
531,GRB110212A,GRB110212A_445321.png,13,0,1,0,14,0.929,0.0,0.071,0.0,"[12, 0, 0, 0, 2, 2]",Simple,Simple,Simple
532,GRB110213A,GRB110213A_445414.png,26,6,13,2,47,0.553,0.128,0.277,0.043,"[30, 10, 21, 0, 1, 4]",None,None,None
533,GRB110223A,GRB110223A_446674.png,21,15,4,3,43,0.488,0.349,0.093,0.07,"[7, 31, 3, 0, 3, 6]",Extended,None,None
534,GRB110223B,GRB110223B_446677.png,4,7,27,13,51,0.078,0.137,0.529,0.255,"[14, 4, 24, 0, 6, 21]",Other,None,None
535,GRB110305A,GRB110305A_448229.png,4,1,12,2,19,0.211,0.053,0.632,0.105,"[11, 1, 11, 0, 1, 3]",Other,None,None
536,GRB110312A,GRB110312A_449074.png,13,9,18,7,47,0.277,0.191,0.383,0.149,"[18, 5, 16, 0, 4, 11]",None,None,None
537,GRB110315A,GRB110315A_449399.png,0,5,16,4,25,0.0,0.2,0.64,0.16,"[8, 4, 16, 0, 1, 5]",Other,Other,None
538,GRB110318A,GRB110318A_449542.png,19,5,20,2,46,0.413,0.109,0.435,0.043,"[23, 16, 18, 0, 3, 5]",None,None,Simple/Other
539,GRB110318B,GRB110318B_449549.png,24,1,8,3,36,0.667,0.028,0.222,0.083,"[26, 3, 7, 0, 0, 3]",Simple,None,None
540,GRB110319A,GRB110319A_449578.png,1,7,22,0,30,0.033,0.233,0.733,0.0,"[18, 9, 14, 0, 0, 1]",Other,Other,Other
541,GRB110402A,GRB110402A_450545.png,4,13,3,0,20,0.2,0.65,0.15,0.0,"[6, 9, 9, 0, 1, 1]",Extended,Extended,None
542,GRB110407A,GRB110407A_450884.png,5,19,6,22,52,0.096,0.365,0.115,0.423,"[6, 14, 13, 0, 3, 28]",Extended/Too_Noisy,None,None
543,GRB110411A,GRB110411A_451165.png,0,3,15,0,18,0.0,0.167,0.833,0.0,"[14, 2, 8, 0, 0, 0]",Other,Other,Other
544,GRB110412A,GRB110412A_451191.png,24,15,7,2,48,0.5,0.312,0.146,0.042,"[10, 33, 9, 0, 3, 5]",None,None,None
545,GRB110414A,GRB110414A_451343.png,1,4,14,3,22,0.045,0.182,0.636,0.136,"[7, 6, 7, 0, 1, 4]",Other,None,None
546,GRB110420A,GRB110420A_451757.png,16,4,3,1,24,0.667,0.167,0.125,0.042,"[15, 5, 6, 0, 2, 3]",Simple,None,None
547,GRB110420B,GRB110420B_451794.png,21,2,16,14,53,0.396,0.038,0.302,0.264,"[19, 3, 3, 0, 12, 28]",None,None,None
548,GRB110422A,GRB110422A_451901.png,21,8,10,5,44,0.477,0.182,0.227,0.114,"[26, 6, 16, 0, 0, 5]",None,None,None
549,GRB110503A,GRB110503A_452685.png,26,9,1,0,36,0.722,0.25,0.028,0.0,"[20, 13, 2, 0, 3, 3]",Simple,None,Simple
